customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
658,CUST--90-99A-,Gerald,Rivera,sheri87@example.com,+61 499 259 407,9 Matthew Fire Track,,Jonesberg,TAS,2698,AU,-38.757590,142.866321,2013-09-08,2024-08-29T08:27:12,False,True
659,CUST-0-9A-A9-,Melissa,Collier,smithjudy@example.net,08 1719 8410,792 Lisa Vista,,North Angelafort,QLD,2165,AU,-42.315440,140.390427,2003-09-19,2025-01-23T10:35:55,False,True
660,CUST---9-99Z0,Roberta,Garcia,conniewoods@example.org,0429-008-398,2 Tate Round,,Kevinfurt,NSW,2907,AU,-37.597346,125.153187,1982-07-16,2024-07-01T03:01:31,True,True
661,CUST-0--90-0-,Dean,Stephens,bad_email,8629.6225,74 Vasquez Underpass,,Kyleshire,ACT,5293,AU,-42.922023,145.528226,1968-11-04,2024-10-21T03:27:20,True,True
662,CUST--90-909Z,Kevin,Contreras,klinetheresa@example.net,08.5440.3451,Unit 10 542 Elizabeth Basin,,Jimenezmouth,NSW,7007,AU,-35.868393,137.124734,1998-09-27,2024-12-08T00:56:00,False,True
663,CUST-ZZ909AA0,Katherine,Cohen,sarah50@example.com,8776-2094,1 Castro Nook,,Stricklandmouth,WA,2178,AU,-43.522009,130.328183,1983-08-11,2025-01-28T05:50:49,False,True
664,CUST--Z900-Z9,Deborah,Hebert,kraymond@example.net,+61 463 746 522,8/0 Samuel Circus,,Cassidyfort,SA,2766,AU,-36.780593,137.578070,1988-01-27,2024-11-14T18:06:08,False,True
665,CUST-Z00Z-ZZ9,Tara,Ryan,beth67@example.org,+61 435 069 996,Flat 18 241 Davis Wynd,,Sheilatown,QLD,2796,AU,-36.997717,134.419412,2010-03-26,2024-10-02T06:28:38,False,True
666,CUST-9-A0-Z9A,William,Jenkins,christine37@example.org,9627.9597,595 Riley Tollway,,St. Angelabury,WA,2612,AU,-42.963740,150.242998,1986-05-14,2024-11-10T20:45:25,False,True
667,CUST-A9Z--0--,Jeffrey,Summers,qbarr@example.net,0439-026-922,0 Walsh Crossing,,Robinsonport,QLD,2608,AU,-41.840319,112.496734,1981-11-10,2024-01-11T22:17:24,False,True
668,CUST------0--,Gabriel,Jacobson,brianhuffman@example.org,+61.3.9438.5714,Unit 98 744 Andrew Distributor,,Deborahfort,WA,0212,AU,-41.364427,126.809140,1981-01-20,2024-06-12T19:40:27,False,True
669,CUST----Z-9-A,Ian,Davis,kimsanchez@example.com,1819 4568,Apt. 307 1 Jimenez Spur,,East Juliabury,VIC,2201,AU,-37.550340,134.162913,1980-02-03,2024-08-26T09:47:55,False,True
670,CUST---00-A0A,Amanda,Strong,bad_email,4426 5812,0/46 Webb Trunkway,,North Dean,NSW,2294,AU,-40.455877,150.189370,1984-10-07,2024-10-18T09:10:31,False,True
671,CUST-0-9-090-,Jennifer,Webb,greenvictoria@example.com,(03).2195.8935,68 Jones Approach,,Bestport,NSW,2619,AU,-38.603874,139.252869,1988-03-18,2024-01-04T22:11:40,True,True
672,CUST--9-A0A-A,Andrea,Bullock,garrettgina@example.com,+61-2-3460-7983,65 Christine Turn,,Brownfort,QLD,2607,AU,-39.050249,116.780004,1967-12-29,2024-02-18T14:41:34,False,True
673,CUST-0-09-Z00,Gabrielle,Ray,bad_email,(07)47659879,Flat 15 054 Cole Gardens,,North Laurenshire,NSW,2982,AU,-41.394944,120.024292,1991-07-05,2024-11-27T23:02:49,True,True
674,CUST-ZAA---AA,Daniel,Brennan,karen25@example.com,0491.341.484,79 Lewis Fairway,,Josephville,QLD,2953,AU,-43.723464,148.205802,2010-07-17,2024-07-10T02:31:34,False,True
675,CUST-Z--0A9--,Aaron,Hughes,ryan31@example.org,0469.730.771,34/0 Sanchez Street,,Odomport,SA,2619,AU,-35.856385,129.804258,1963-06-24,2024-10-02T04:22:45,False,True
676,CUST-Z-Z---9A,William,Joseph,dana58@example.net,0489 539 664,Level 1 069 Mariah Cove,,Lake David,ACT,7064,AU,-34.713935,133.919217,1994-11-19,2024-08-17T04:14:14,False,True
677,CUST-ZA-00---,Christina,Morton,mendozaandrea@example.org,(02)39534257,098 Nelson Expressway,,New William,VIC,5293,AU,-40.794469,133.093500,2011-08-05,2024-12-25T19:22:00,False,True
678,CUST-Z--90ZZ-,Jeffrey,Hahn,hclark@example.org,+61 8 9568 9681,1/537 Donald Place,,Davisstad,ACT,2655,AU,-40.784855,131.364180,1994-11-18,2024-06-05T18:07:03,False,True
679,CUST-A9-A9Z-A,Laura,Wood,vanessagordon@example.net,+61829972973,989/314 Watson Tor,,Ashleyshire,NT,2984,AU,-40.482344,133.510547,1998-12-01,2025-01-13T18:30:33,False,True
680,CUST-0--9Z9AA,Amanda,Reyes,kanedanielle@example.com,(08)22737936,62/455 Heather Track,,Wardborough,NT,6027,AU,-37.869830,113.809355,1994-03-23,2024-04-15T04:14:07,False,False
681,CUST-0-Z-0Z9-,Rebecca,Cooper,hallemily@example.net,(03)-1354-2021,1 Leonard Circuit,,West Kristineport,SA,2952,AU,-39.771594,134.821589,1987-10-15,2024-04-14T23:47:14,False,True
682,CUST--A0Z0900,Chase,Hill,sandrali@example.org,02-6884-0083,321 Elizabeth End,,Obrienborough,TAS,2353,AU,-37.105006,114.820974,1970-04-06,2024-02-29T05:47:10,False,True
683,CUST----Z99Z9,Kimberly,Hill,masonpatrick@example.org,22076139,15/597 Frank Outlook,,Whitakerburgh,NSW,2942,AU,-42.805993,144.915099,1978-02-18,2024-02-14T20:11:52,False,True
684,CUST-A00AA-A-,Natasha,Perez,oliviahernandez@example.com,+61.2.2793.6735,Level 7 60 Brown Roadway,,Port Nicholasfort,WA,0944,AU,-42.572413,135.880059,1963-09-07,2024-12-05T18:20:10,False,True
685,CUST-Z-A-AZ9-,Jeff,Tanner,torrespamela@example.net,+61-449-340-800,Suite 628 961 Brett Road,,West Shane,VIC,2920,AU,-42.469025,123.672224,1965-09-16,2024-04-25T06:41:52,False,True
686,CUST--09A-0-A,Angel,Browning,wboone@example.com,45206872,7/6 Robinson State Highway,,Kleinstad,QLD,2991,AU,-39.900758,133.370951,1975-03-30,2025-01-05T11:42:40,False,True
687,CUST-AA-9A0A-,Robert,Moore,hbrown@example.net,+61-441-141-927,957/529 Robert Mall,,West Jesse,ACT,2638,AU,-43.260760,137.954505,2002-09-28,2024-10-19T23:28:33,False,True
688,CUST-0990--Z0,Kayla,Hurst,astevens@example.net,+61-447-422-563,Unit 29 51 Jennifer Intersection,,East Patrick,VIC,2991,AU,-41.131365,141.239141,1994-11-06,2024-05-11T05:50:13,False,False
689,CUST-Z00-A9--,Christian,Chandler,nmartin@example.org,(02) 6966 3592,162 Gabrielle Laneway,,Miguelshire,QLD,2931,AU,-39.394185,130.092472,1994-11-06,2024-08-25T13:14:12,False,True
690,CUST---9---9-,Nicholas,Knight,uconner@example.org,08-0575-1356,Flat 84 12 Laura Heights,,East Kevinville,QLD,2693,AU,-40.931010,127.713182,2002-03-09,2024-02-25T19:45:49,False,True
691,CUST--A-Z0---,Steven,Brown,acostadanielle@example.com,(08).0933.3799,Unit 93 966 Scott Subway,,Jonesland,SA,2688,AU,-37.330065,122.932799,2010-07-17,2025-01-28T05:40:28,False,True
692,CUST--Z9--00-,Jennifer,Santiago,nicholas94@example.com,+61 439 200 318,415 Brown Circus,,Lake Pamela,ACT,2680,AU,-43.142499,112.346747,1964-09-24,2024-06-18T03:16:29,False,True
693,CUST-9-Z---ZA,Samantha,Watts,goodwinjesse@example.org,+61 439 504 516,Flat 13 638 Bennett State Highway,,North Kristin,NSW,2606,AU,-42.985005,134.475502,1973-08-21,2024-03-24T15:06:59,True,True
694,CUST-9-9Z-00-,Andrea,Chambers,shellymckinney@example.com,+61-479-659-881,Level 3 156 Nichols Quay,,Hannahmouth,ACT,6361,AU,-40.190509,127.174790,1975-04-17,2025-01-27T00:43:35,False,True
695,CUST-0--0AZ-0,Wendy,Willis,nrodriguez@example.net,+61-461-901-985,4 Karen Front,,Loriburgh,NT,2681,AU,-37.226268,148.670560,1969-12-15,2024-12-08T07:10:38,False,True
696,CUST-9-0-AZA-,Laura,Jones,dustinpierce@example.com,+61.427.725.875,59/1 Krystal Trunkway,,East Monicaville,VIC,2638,AU,-34.957201,112.937774,1988-07-30,2024-03-26T01:53:37,False,True
697,CUST-0AZ90ZZ9,Jeffery,Walter,hlopez@example.net,+61.456.661.951,Unit 98 77 Brown Grove,,Lowerymouth,SA,2938,AU,-43.807878,127.226845,2002-03-05,2024-07-13T14:08:27,True,True
698,CUST-9-Z09Z00,Brandon,Banks,jamesgardner@example.com,3664 5292,Unit 83 461 Butler Lees,,Baileyland,TAS,2698,AU,-34.866426,148.751045,1967-08-10,2024-12-07T11:36:01,False,True
699,CUST--A-ZA-AA,Nicholas,Townsend,sandovalanthony@example.com,0423-057-415,5/19 Michael Crescent,,Carriebury,WA,2686,AU,-40.588652,148.356457,1966-04-25,2024-03-20T21:13:02,False,True
700,CUST-9AAA0-9Z,Dan,Francis,bad_email,0412-829-614,Apt. 309 126 Owens Promenade,,Mccormickmouth,VIC,1735,AU,-36.084073,121.323030,1964-06-26,2025-01-02T02:53:28,False,True
701,CUST-990-0---,Sara,Bailey,williamhill@example.org,5630.0173,094/58 Anderson Ramp,,Jamesshire,NSW,2951,AU,-43.204417,150.967614,1983-08-14,2024-03-14T19:44:00,False,True
702,CUST-A9--A-Z-,Donna,Carter,frankkristy@example.org,67716243,53 Ana Run,,Jonesland,NSW,2692,AU,-41.490502,125.790362,1981-08-07,2024-09-28T00:15:15,False,True
703,CUST-Z-0AZAAZ,Brittany,Bryan,gsingh@example.com,+61228200841,Flat 93 09 Amanda Walk,,East Matthew,QLD,7539,AU,-36.286139,148.579067,2014-04-28,2024-12-13T02:23:54,False,True
704,CUST-9Z0Z00ZZ,Denise,Jones,bad_email,02 3593 5357,Flat 88 8 Bell Point,,Zavalabury,TAS,2961,AU,-40.471050,130.597793,2001-06-01,2024-06-15T14:40:53,False,True
705,CUST--00A--90,Tyler,Lopez,mark23@example.net,0498.089.383,Flat 83 1 Lewis Chase,,Sueside,TAS,2795,AU,-35.825952,148.214492,1973-07-20,2024-10-30T06:41:45,False,False
706,CUST-AZ0-0-0Z,Tracy,Pacheco,williamssandy@example.net,+61211381588,24 Chavez Strip,,East Mary,TAS,2949,AU,-39.008631,129.404303,1974-05-04,2024-09-06T02:10:32,False,True
707,CUST-0-ZZ-9--,William,Simpson,powersmichael@example.org,+61-451-026-700,Level 7 937 Singh Row,,Robertville,NT,4722,AU,-40.614195,124.424477,1998-06-27,2024-11-09T04:26:10,False,True
708,CUST-0--ZZ9Z9,Nathan,Sims,aimeerodriguez@example.com,07 0016 0495,04/8 Juan Crossway,,New Edwardside,QLD,9893,AU,-37.117182,148.405845,1988-01-15,2024-11-20T17:20:14,False,True
709,CUST-9--Z9-Z-,Raymond,Delgado,william57@example.com,+61-8-8585-6115,20 Rodriguez Reserve,,Valenciahaven,NSW,1735,AU,-35.094429,124.538402,1968-07-29,2024-07-15T05:24:05,False,True
710,CUST-0Z0A0-09,Jason,Morgan,philip75@example.net,0464-165-394,13 Gerald Extension,,East Nicholasberg,NT,1142,AU,-37.669302,125.088575,2003-04-17,2024-10-14T05:19:12,False,True
711,CUST-----09-Z,Michael,Perez,ecopeland@example.com,45447182,231 Lindsay Top,,Jeanetteton,NT,2678,AU,-40.239911,140.025844,1960-12-23,2024-06-01T09:30:08,False,True
712,CUST-A099A0Z-,Renee,Hale,kristine93@example.org,(07)07427901,Unit 81 07 Newton River,,West Angelastad,VIC,1970,AU,-42.922551,122.942082,1984-10-03,2024-04-11T22:05:00,False,True
713,CUST-A-0-AAZZ,Ryan,Tran,stephaniestevenson@example.net,+61-465-586-461,097 Lindsey Top,,Lake Scott,QLD,0926,AU,-40.044623,125.064419,1963-02-05,2024-11-25T10:18:01,False,True
714,CUST-99A-90A-,Jeffrey,Green,ryan37@example.com,+61.473.070.251,171 Ortiz Link,,Burnston,ACT,5079,AU,-41.649864,142.186383,1992-01-13,2024-06-22T02:57:17,False,True
715,CUST-900A00--,James,Parker,martinezluis@example.com,5427 5544,11 Joseph Hill,,Combsmouth,WA,0941,AU,-35.313349,121.095846,1965-01-25,2024-11-26T20:18:16,True,True
716,CUST-9--A--A0,Nicholas,Clayton,bad_email,+61.3.5695.3736,42 David Mount,,West Mary,WA,9124,AU,-36.344633,131.689091,1997-03-23,2024-10-08T02:28:27,True,True
717,CUST-9--A0-AZ,Sarah,Bryant,jordan27@example.net,(08)-8657-6263,8 Jackson Ridgeway,,South Brandon,NSW,1380,AU,-36.557461,123.256686,2009-11-26,2024-07-10T18:36:02,False,True
718,CUST-ZZZA0--Z,Jesse,Smith,lindseyjames@example.org,07.7137.8418,Level 5 722 Mcdaniel Link,,Port Karen,TAS,2953,AU,-40.125479,116.269185,1978-06-11,2024-04-12T20:45:38,False,True
719,CUST-ZA099-Z-,Matthew,Ford,wjones@example.com,03 1913 7659,640/20 Jimenez Towers,,West Nathan,NT,2603,AU,-42.190809,125.357281,2004-10-26,2025-01-03T14:08:50,False,True
720,CUST---Z--000,Daniel,Mcintyre,lwalker@example.net,0808254598,Unit 00 435 Diane Edge,,St. Catherineberg,NT,3257,AU,-34.532129,149.206377,1987-03-23,2024-08-15T13:53:13,False,True
721,CUST-99A0-ZA-,Christine,Jackson,turnerbradley@example.net,94982568,303/45 Cabrera Heights,,Lake Kathryn,QLD,2482,AU,-40.979499,122.509026,1978-05-12,2024-03-02T23:10:54,False,True
722,CUST-AA0-AA9-,Eric,Weiss,carolynjimenez@example.com,0441-131-205,3 Thompson Quays,,St. Pamtown,NSW,0904,AU,-39.202750,141.257361,1973-10-02,2024-04-20T02:22:20,False,True
723,CUST-A0000--A,Jason,Pham,pjordan@example.org,+61.7.4042.1665,331 Jesse Roadside,,Williamsfurt,QLD,6526,AU,-41.327156,138.849702,1976-11-14,2024-04-30T16:18:38,False,True
724,CUST-9--09-0A,Thomas,Clark,wrightshane@example.net,1052 2825,Flat 34 27 Tina Way,,Deborahberg,VIC,2357,AU,-40.267325,148.072836,2009-06-07,2024-10-03T05:18:16,False,True
725,CUST-0Z-Z00Z-,Joseph,Wilson,bad_email,+61-8-8522-7842,3 Davis State Highway,,East Kylestad,SA,5356,AU,-41.467997,117.505660,1992-03-05,2024-11-26T16:59:12,False,True
726,CUST-AZ9----9,Alicia,Bolton,bad_email,0465.044.446,2 Heather Retreat,,St. Mark,TAS,2624,AU,-39.810239,116.475198,2004-12-24,2024-10-05T01:31:42,False,True
727,CUST-9-999Z--,Daniel,Murillo,joshua14@example.com,2609.3361,64/3 Michelle Outlook,,Port Jeffreyborough,TAS,2697,AU,-35.806391,120.762857,1991-07-02,2025-01-18T14:51:17,False,True
728,CUST-99909---,Michelle,Davidson,walkerwilliam@example.com,(03)-5751-3443,633 Garcia Ring,,Davidfort,NSW,2975,AU,-40.934441,142.232023,1987-03-04,2024-04-17T19:43:56,False,True
729,CUST-ZA--AA-A,Joshua,Santos,juliecox@example.org,+61 405 854 951,Flat 96 58 Samuel Drive,,Alejandrostad,NSW,2646,AU,-43.894315,135.902434,1990-10-14,2024-07-17T13:39:00,False,True
730,CUST-9-00A9--,Crystal,Byrd,gomeznicole@example.org,+61 3 4094 1331,598 Parrish Pocket,,Trevinoside,QLD,7693,AU,-40.162447,133.560692,1968-10-16,2024-08-04T21:22:35,False,True
731,CUST-0AA0090A,Samuel,Valentine,felicia66@example.org,08 9131 7407,0 Susan Brace,,Port Theresa,NT,2681,AU,-36.509478,121.655146,2002-02-06,2024-01-18T11:45:19,False,True
732,CUST-9-A--0A0,Tony,Moore,adrian58@example.net,+61-498-252-226,009 Smith Tollway,,South Christopher,TAS,2063,AU,-40.118219,148.999219,1964-05-15,2024-05-09T21:19:23,True,True
733,CUST-ZA-Z0Z--,Stephanie,Mitchell,fwilliams@example.org,0439-387-152,6/3 Steven Underpass,,North Kellymouth,TAS,0801,AU,-43.943075,143.029605,1975-11-05,2025-01-30T13:42:57,True,True
734,CUST-00--99Z9,Jeremy,Evans,leemorrison@example.org,0405 009 439,9 Brittany Follow,,Loweshire,SA,2649,AU,-40.333244,139.956848,1961-11-03,2024-12-28T19:07:15,False,True
735,CUST-AA00Z--0,Susan,Bishop,williamskathleen@example.net,+61-7-4011-1083,094 Denise Estate,,Jaredview,ACT,6961,AU,-38.928864,121.729278,1972-05-03,2024-03-02T00:52:40,False,True
736,CUST--0-9-Z9Z,Regina,Carey,pmorrison@example.com,(07)00631875,934 Jacqueline Lower,,St. Marcport,WA,6237,AU,-42.526128,117.328593,1995-01-19,2024-01-06T13:32:20,True,True
737,CUST-A-A-Z-Z9,Christine,Aguilar,julieramirez@example.com,+61-450-815-154,Suite 961 930 Kimberly Landing,,New John,NT,1308,AU,-41.858775,118.896719,2009-08-12,2024-11-20T22:49:46,False,True
738,CUST--0--A--9,Carl,Burke,scottmyers@example.com,0373406004,96 John Mews,,Port Jasonchester,TAS,3893,AU,-35.720244,128.255659,1998-09-29,2024-01-22T11:40:06,False,False
739,CUST-999--00Z,Samantha,Phillips,gdodson@example.net,07.5160.8241,44 Jodi Fire Track,,St. Hannah,NSW,5814,AU,-38.787415,131.885339,1966-09-25,2024-08-09T21:50:19,True,True
740,CUST-A9Z0-Z9A,Jason,Brown,mgray@example.org,0432 265 207,Apt. 731 2 Garcia Park,,West Crystal,TAS,2286,AU,-35.446211,130.796475,2003-10-05,2024-07-16T21:27:54,False,True
741,CUST--Z--0-9A,Benjamin,Walker,garciachristopher@example.org,08 1693 2116,Flat 69 635 Jodi Centre,,St. Maryfort,QLD,7207,AU,-35.252485,135.777353,1980-06-09,2024-06-09T11:48:08,False,True
742,CUST-Z9-0ZZZ-,Danielle,Arnold,cruzsuzanne@example.net,+61-470-291-305,Unit 73 67 Nancy Green,,Nelsonshire,TAS,2630,AU,-37.140203,140.504841,2009-08-08,2024-06-13T07:26:39,False,True
743,CUST-Z--99-A9,Tracy,Hardin,ellisjohn@example.com,0702470111,6 Scott Ramble,,St. Jenniferborough,QLD,2619,AU,-41.292595,134.727575,2008-03-18,2024-06-23T05:19:41,False,True
744,CUST-A0--AA0Z,Michelle,Wright,christine07@example.net,0448.299.804,Level 0 1 Martin Crescent,,Velasquezside,SA,2432,AU,-43.490070,129.108292,2003-12-02,2024-10-31T03:56:06,False,True
745,CUST--AA-AAAZ,Michael,Frank,melissa76@example.net,0400.771.464,69 Jennifer Port,,Shanestad,ACT,2660,AU,-37.132757,120.195710,2010-10-30,2024-01-31T00:21:31,True,True
746,CUST--09-ZZ--,Andrea,Mooney,danielle80@example.com,+61.8.2777.7351,1 Vasquez Concourse,,New Anneview,SA,2706,AU,-42.281577,150.655989,1994-05-21,2024-04-14T19:43:23,False,True
747,CUST-9A0Z-AA-,Michael,Rocha,morrisonsteve@example.org,+61.7.5653.2331,29/721 James Right Of Way,,South Keith,NSW,2916,AU,-34.823745,123.178827,1960-04-13,2024-05-02T11:13:54,False,True
748,CUST--A0A00-9,Paul,Santos,thomasdavid@example.net,5348 5424,Apt. 767 14 Heather Artery,,North Angela,ACT,2610,AU,-37.266888,129.466012,2007-01-02,2024-06-24T11:43:35,True,True
749,CUST-0--ZA-09,Christopher,Harris,james74@example.net,8247.4726,327 Jeffery Circus,,East Christopher,SA,2697,AU,-41.512343,123.627153,1980-09-17,2024-07-13T21:51:40,False,True
750,CUST-09-A-999,Catherine,Perez,brianna25@example.com,(02) 6308 7578,Apt. 854 741 Joseph State Highway,,Watsonmouth,NSW,2903,AU,-36.758215,148.367521,1968-01-10,2024-08-11T09:16:53,False,True
751,CUST-0----Z9-,Molly,Hill,bad_email,+61.456.775.705,3 Laura Expressway,,Crystalmouth,TAS,2696,AU,-34.841501,115.695071,2009-08-05,2024-01-26T09:06:59,True,True
752,CUST-Z--00-Z-,Andrew,Armstrong,aaron26@example.com,8550 7214,Apt. 460 229 Scott Bend,,West Jasonshire,ACT,0221,AU,-38.273910,143.324030,1975-10-14,2024-05-27T19:56:59,False,True
753,CUST--A9--AA-,Christopher,Johnson,hallangela@example.org,+61 3 3036 2679,Unit 65 4 Taylor Plateau,,Port Matthew,WA,2993,AU,-42.472814,149.286004,1982-01-14,2024-01-05T11:51:01,False,True
754,CUST----A0A--,Joshua,Hill,omurphy@example.org,+61 425 638 318,89 Frye Bridge,,St. Dylan,NT,2619,AU,-41.207229,121.831557,1975-09-18,2024-12-29T04:00:01,False,True
755,CUST--AAZ-0A0,Erica,Howell,victor41@example.org,+61 413 676 269,31 Cannon Brace,,New Jillian,NT,4110,AU,-34.567147,126.157419,2014-04-28,2024-10-22T14:45:10,False,True
756,CUST--A-00--A,Mark,Rogers,zgonzales@example.com,+61 7 8644 6480,119/9 Lori Sound,,Levinechester,NSW,2676,AU,-43.761242,131.488864,1961-06-09,2024-04-20T15:51:26,False,True
757,CUST-09Z---09,Kenneth,Villegas,jsmith@example.com,6236.5440,397 Kyle Rosebowl,,Lake Justin,QLD,2900,AU,-39.347953,147.295337,2001-07-25,2024-03-07T15:08:19,False,True
758,CUST-Z09A-ZAZ,Jordan,Mcdonald,bad_email,3431-2062,471 William Cruiseway,,Port Rickyberg,WA,3608,AU,-34.186425,145.886983,1966-01-29,2024-06-29T12:04:04,False,True
759,CUST--9-AA9Z-,Dustin,Mcbride,antoniomorrison@example.org,(08)-0154-9298,Unit 85 5 William Sound,,Christianport,TAS,7492,AU,-36.014888,130.411639,1989-04-18,2024-05-25T13:23:50,True,True
760,CUST-A9-A00-0,Nancy,Smith,adrian62@example.net,0494-915-700,Unit 43 196 Ricardo Grove,,Rogersport,VIC,2654,AU,-36.378912,119.853370,1994-06-10,2024-05-21T14:21:34,False,False
761,CUST-0-A----0,Michael,Smith,rpatton@example.net,02-0931-4753,95 Kimberly Part,,West Jayfort,NT,2876,AU,-43.625390,141.089517,1965-12-05,2024-04-22T17:03:01,False,True
762,CUST-90-9AAZ0,Jacqueline,Smith,brittneysalazar@example.org,0448.209.758,Apt. 848 2 Mullins Frontage,,Kathyside,NT,2942,AU,-37.322481,145.414346,2012-11-28,2024-09-23T10:09:24,False,True
763,CUST---A-ZZ00,Michael,Garrett,andrewwheeler@example.net,(02)-5090-2512,Apt. 003 552 Jason Run,,Anitamouth,VIC,2966,AU,-41.423577,144.962760,2009-10-16,2024-04-24T07:58:18,False,True
764,CUST-A9-Z9--0,Noah,Ferguson,thomas37@example.net,13581064,627 Tammy Rosebowl,,Jacksonside,WA,2989,AU,-39.188263,149.136394,1965-12-13,2025-01-31T11:25:50,False,True
765,CUST-Z0A00Z-0,Timothy,Bell,espinozamichael@example.com,+61-450-026-214,539/3 Rodriguez Right Of Way,,Orozcostad,ACT,2629,AU,-35.505499,123.458704,1974-10-17,2024-06-21T05:47:45,False,True
766,CUST-A9-AAAA-,Joshua,Jones,john09@example.org,(08).8592.0061,82 Michael Villas,,Javierfort,QLD,2619,AU,-42.665167,151.348043,1992-11-26,2024-12-13T13:00:25,False,True
767,CUST-ZAAA-ZA-,Jasmine,Bishop,rebeccamaldonado@example.com,03 0203 6747,12 Cruz Strand,,New Brandonborough,NSW,2912,AU,-41.085716,145.473993,1966-06-06,2024-11-09T10:21:22,True,True
768,CUST-0---Z9A9,Gary,Garcia,upatel@example.org,+61-7-7875-7295,17 Ian Roadside,,New Steven,SA,2938,AU,-35.897292,126.350077,2005-08-26,2024-06-05T10:41:29,False,True
769,CUST--09Z0--Z,Gary,Wright,christensenkyle@example.org,+61387985782,039/00 Jason Crest,,Lake Jennifer,SA,2914,AU,-34.017743,117.044390,1966-08-03,2024-05-24T12:06:51,False,True
770,CUST-0999009A,Sarah,Peterson,jamessmith@example.org,+61.495.342.214,Unit 14 2 Christopher Run,,Johnsonshire,NT,2089,AU,-40.549144,113.956487,1982-08-16,2024-07-18T06:47:33,False,True
771,CUST-0909-ZZ9,Andrew,Munoz,jimenezmartha@example.org,+61 7 6817 0812,45 Alan Roadway,,St. Michael,NSW,2505,AU,-39.841990,131.475768,1990-01-05,2024-03-16T01:31:48,False,True
772,CUST--A090Z--,Angela,White,bbrown@example.net,02 7186 6939,Flat 44 1 Frances Boulevard,,North Tara,QLD,2663,AU,-36.284320,150.770963,1978-02-04,2024-04-18T05:22:53,False,True
773,CUST--9--90-Z,Justin,Smith,xmeyer@example.net,03.7064.9180,1 Williams Triangle,,Port Diana,VIC,9741,AU,-36.442264,113.780546,1989-11-02,2024-01-10T14:49:50,False,True
774,CUST--0-A-0Z0,Brittany,Sanchez,jennifer21@example.com,+61844857597,38 Zachary Quadrangle,,Parkerville,TAS,2681,AU,-43.957150,121.168834,1979-11-24,2024-08-18T08:42:03,False,True
775,CUST-ZA--A9-0,Teresa,Webb,gwilson@example.org,74896616,581/1 Albert Promenade,,East Isabel,WA,2906,AU,-38.476407,143.186992,1981-01-25,2024-07-18T20:24:59,False,True
776,CUST-0ZA-A999,Ronald,Freeman,znelson@example.com,+61 485 662 196,812/6 Berry Plateau,,North Darrylhaven,WA,2664,AU,-41.076834,122.283699,1974-07-09,2024-08-06T07:25:50,False,True
777,CUST-A9-Z9ZA-,Chad,Rodgers,joshua55@example.net,+61.404.133.597,Apt. 057 57 Turner Roadside,,Kimberlyhaven,VIC,0212,AU,-42.866292,130.051664,1970-11-23,2024-09-13T19:27:50,False,True
778,CUST-A9AZZ--Z,Bruce,Ward,danielleford@example.com,03.8034.1115,48 Michelle Esplanade,,North Christopher,WA,5544,AU,-37.796580,150.776885,1967-10-02,2024-02-02T05:54:31,True,True
779,CUST---9Z90ZA,Brittney,Merritt,eric71@example.com,0475.252.437,Level 2 968 Leroy Block,,Karenhaven,TAS,2944,AU,-37.625108,142.938535,1966-01-01,2025-01-16T08:15:20,False,True
780,CUST-9Z0Z-0-0,Jillian,Murray,bad_email,(08)31239545,Unit 57 50 Harris Pocket,,St. Robertborough,NSW,2343,AU,-37.354198,126.901496,1990-05-22,2024-07-31T00:16:14,False,True
781,CUST---A--A-A,Lisa,Lewis,brett48@example.org,+61-2-0475-6763,Apt. 843 70 Lindsey Riverway,,Pollardview,WA,2483,AU,-37.619197,121.841503,2008-03-08,2024-08-05T10:41:03,True,True
782,CUST-Z9Z-Z9-0,Joy,Collins,ericksonmatthew@example.net,+61-477-911-968,Flat 55 6 Turner Trunkway,,East Johnfurt,NSW,2825,AU,-41.001799,112.909289,1985-07-31,2024-06-16T06:43:38,False,True
783,CUST-AZAZ---A,Stephen,Wright,yolandaevans@example.com,+61.453.495.700,77/56 Thomas Lookout,,South Shane,QLD,0276,AU,-41.234851,145.658688,2009-05-12,2025-01-21T19:42:30,False,True
784,CUST-Z9---99-,Jessica,Williams,stevensshannon@example.com,(02).4832.4219,Unit 29 8 Mendoza Grove,,Garciaberg,WA,0279,AU,-41.309518,114.082139,1966-03-02,2024-02-18T21:25:10,True,True
785,CUST--ZA-0ZA0,Ann,Williams,veronicasmith@example.org,03-5394-3194,6 Donna Amble,,Paynebury,TAS,2829,AU,-43.831545,120.736715,1971-05-13,2024-03-27T18:33:25,False,True
786,CUST-Z90---9-,Nicholas,Jacobson,johnathan64@example.org,+61 3 1611 0479,3 Suzanne Centre,,Shanefurt,WA,2951,AU,-39.954794,135.630805,2011-11-19,2024-05-27T09:48:25,False,True
787,CUST--A00A9Z9,Steven,Campbell,billy01@example.com,0887948699,715 Lauren Ride,,New William,QLD,2630,AU,-35.855538,135.208165,1982-04-27,2024-03-08T01:27:49,False,True
788,CUST--9A-ZA09,William,Walker,clarkjason@example.net,0479 136 485,8 Kyle Spur,,New Paula,NSW,2902,AU,-40.586430,129.882980,1973-03-09,2025-01-05T23:35:29,False,True
